User_ID,Registration_Date,Age_Group,Gender,State,City,Income_Group,User_Type,KYC_Status
U01506,2022-07-05,18-24,Female,Punjab,Ludhiana,25K-50K,Regular,Verified
U01507,2024-09-04,45-54,Male,Punjab,Chandigarh,50K-1L,Regular,Verified
U01508,2023-11-07,25-34,Male,Delhi,Delhi,50K-1L,Frequent,Verified
U01509,2023-05-26,55+,Male,Uttar Pradesh,Kanpur,1L-2L,Regular,Verified
U01510,2023-01-15,25-34,Female,Karnataka,Mysuru,25K-50K,New,Verified
U01511,2022-03-09,35-44,Male,Punjab,Chandigarh,1L-2L,Frequent,Verified
U01512,2024-03-03,18-24,Male,Delhi,Delhi,<25K,New,Verified
U01513,2020-01-12,25-34,Male,Gujarat,Vadodara,25K-50K,Frequent,Verified
U01514,2022-04-12,35-44,Female,Punjab,Ludhiana,1L-2L,Regular,Verified
U01515,2023-05-26,25-34,Male,Kerala,Kochi,50K-1L,Regular,Pending
U01516,2024-07-30,55+,Male,Kerala,Kochi,25K-50K,New,Verified
U01517,2025-11-23,25-34,Female,Maharashtra,Mumbai,50K-1L,Frequent,Verified
U01518,2021-11-21,45-54,Female,Maharashtra,Nashik,1L-2L,Regular,Verified
U01519,2021-06-11,25-34,Male,Madhya Pradesh,Indore,50K-1L,Frequent,Pending
U01520,2024-02-04,55+,Male,Rajasthan,Udaipur,1L-2L,Regular,Pending
U01521,2022-06-11,55+,Male,West Bengal,Siliguri,2L+,New,Verified
U01522,2021-01-21,25-34,Male,Maharashtra,Nashik,50K-1L,Regular,Verified
U01523,2023-06-03,45-54,Male,Punjab,Chandigarh,50K-1L,Regular,Verified
U01524,2024-11-12,45-54,Female,Telangana,Hyderabad,<25K,Regular,Verified
U01525,2021-02-11,25-34,Female,Delhi,New Delhi,25K-50K,Frequent,Verified
U01526,2024-08-03,35-44,Male,Telangana,Warangal,50K-1L,Regular,Verified
U01527,2022-06-16,18-24,Female,Gujarat,Vadodara,1L-2L,Regular,Verified
U01528,2021-12-11,45-54,Female,Maharashtra,Nagpur,25K-50K,Frequent,Verified
U01529,2024-08-09,18-24,Male,West Bengal,Siliguri,2L+,New,Pending
U01530,2022-07-06,18-24,Male,Gujarat,Surat,25K-50K,Frequent,Verified
U01531,2026-02-28,25-34,Female,Uttar Pradesh,Noida,50K-1L,Regular,Verified
U01532,2021-02-20,35-44,Female,Uttar Pradesh,Varanasi,25K-50K,Regular,Verified
U01533,2021-02-19,45-54,Male,Telangana,Hyderabad,25K-50K,Regular,Verified
U01534,2024-01-11,55+,Female,Rajasthan,Udaipur,1L-2L,Regular,Verified
U01535,2024-03-15,25-34,Male,Karnataka,Mangaluru,25K-50K,New,Verified
U01536,2020-03-25,18-24,Female,Rajasthan,Jodhpur,<25K,Frequent,Verified
U01537,2020-06-15,35-44,Male,Punjab,Ludhiana,50K-1L,Frequent,Verified
U01538,2022-12-31,35-44,Male,Kerala,Thiruvananthapuram,50K-1L,New,Verified
U01539,2022-03-20,25-34,Male,Madhya Pradesh,Indore,1L-2L,Frequent,Verified
U01540,2024-03-24,25-34,Female,Rajasthan,Jodhpur,2L+,Regular,Pending
U01541,2024-12-21,25-34,Male,Madhya Pradesh,Jabalpur,<25K,Frequent,Verified
U01542,2022-09-19,25-34,Female,Madhya Pradesh,Jabalpur,50K-1L,New,Pending
U01543,2023-07-05,35-44,Female,West Bengal,Siliguri,50K-1L,Regular,Verified
U01544,2020-10-01,35-44,Male,Maharashtra,Nagpur,2L+,Regular,Verified
U01545,2024-11-08,45-54,Male,West Bengal,Kolkata,2L+,New,Verified
U01546,2024-10-22,35-44,Male,Madhya Pradesh,Jabalpur,50K-1L,Regular,Verified
U01547,2022-06-10,25-34,Female,Gujarat,Surat,50K-1L,Regular,Verified
U01548,2020-03-29,45-54,Female,Uttar Pradesh,Kanpur,<25K,New,Verified
U01549,2021-12-08,35-44,Male,Madhya Pradesh,Bhopal,25K-50K,Regular,Verified
U01550,2021-01-21,25-34,Male,West Bengal,Siliguri,50K-1L,Frequent,Verified
U01551,2025-11-04,35-44,Male,Gujarat,Vadodara,50K-1L,Regular,Verified
U01552,2026-06-12,25-34,Male,West Bengal,Kolkata,50K-1L,New,Verified
U01553,2025-02-16,45-54,Female,Rajasthan,Udaipur,50K-1L,Regular,Verified
U01554,2023-03-23,25-34,Male,Delhi,Delhi,25K-50K,Regular,Verified
U01555,2021-03-15,35-44,Female,Telangana,Hyderabad,50K-1L,Regular,Verified
U01556,2026-04-30,18-24,Male,Karnataka,Mangaluru,<25K,Frequent,Verified
U01557,2022-09-03,25-34,Male,Kerala,Thiruvananthapuram,<25K,New,Verified
U01558,2022-01-04,55+,Male,West Bengal,Siliguri,<25K,Regular,Pending
U01559,2021-09-24,45-54,Male,Karnataka,Mysuru,1L-2L,Frequent,Verified
U01560,2022-09-19,18-24,Female,Tamil Nadu,Coimbatore,<25K,Frequent,Verified
U01561,2020-06-21,25-34,Male,West Bengal,Kolkata,1L-2L,Regular,Verified
U01562,2020-01-04,25-34,Female,Delhi,Delhi,25K-50K,New,Verified
U01563,2024-07-21,35-44,Female,Karnataka,Bengaluru,25K-50K,Regular,Verified
U01564,2025-07-08,35-44,Female,Kerala,Kochi,1L-2L,New,Verified
U01565,2024-02-04,35-44,Male,Madhya Pradesh,Jabalpur,50K-1L,Regular,Verified
U01566,2022-11-26,25-34,Female,West Bengal,Siliguri,25K-50K,New,Verified
U01567,2022-11-20,45-54,Male,Maharashtra,Pune,25K-50K,New,Verified
U01568,2021-01-15,25-34,Male,Telangana,Hyderabad,2L+,Regular,Verified
U01569,2023-07-15,18-24,Male,Delhi,Delhi,25K-50K,Regular,Verified
U01570,2024-05-11,35-44,Female,Punjab,Chandigarh,50K-1L,Regular,Verified
U01571,2020-06-14,55+,Female,Punjab,Chandigarh,25K-50K,Regular,Verified
U01572,2022-11-08,45-54,Male,Karnataka,Mangaluru,25K-50K,Regular,Verified
U01573,2024-07-09,35-44,Male,Delhi,New Delhi,25K-50K,Regular,Verified
U01574,2023-04-22,35-44,Female,Gujarat,Ahmedabad,50K-1L,Regular,Verified
U01575,2021-06-28,55+,Male,Kerala,Thiruvananthapuram,50K-1L,Regular,Verified
U01576,2026-02-17,25-34,Male,Telangana,Warangal,25K-50K,Regular,Verified
U01577,2026-06-25,25-34,Male,Madhya Pradesh,Bhopal,1L-2L,Regular,Verified
U01578,2020-04-06,55+,Male,West Bengal,Siliguri,1L-2L,Regular,Verified
U01579,2023-07-25,45-54,Male,West Bengal,Siliguri,2L+,Regular,Verified
U01580,2025-08-18,25-34,Male,Punjab,Chandigarh,<25K,Regular,Verified
U01581,2021-04-01,25-34,Female,West Bengal,Kolkata,25K-50K,Frequent,Verified
U01582,2024-12-23,25-34,Male,Telangana,Hyderabad,1L-2L,Regular,Verified
U01583,2020-09-29,18-24,Male,Maharashtra,Mumbai,<25K,Regular,Verified
U01584,2022-10-28,55+,Female,Tamil Nadu,Coimbatore,<25K,Regular,Pending
U01585,2020-07-26,25-34,Male,Uttar Pradesh,Lucknow,1L-2L,New,Verified
U01586,2025-04-21,45-54,Female,Rajasthan,Jaipur,25K-50K,Regular,Verified
U01587,2024-07-18,25-34,Female,Karnataka,Bengaluru,25K-50K,Regular,Verified
U01588,2023-02-20,35-44,Female,Maharashtra,Mumbai,25K-50K,New,Verified
U01589,2022-11-22,18-24,Male,Madhya Pradesh,Indore,1L-2L,Regular,Verified
U01590,2024-03-16,35-44,Male,Punjab,Amritsar,25K-50K,Regular,Verified
U01591,2020-07-22,35-44,Female,Karnataka,Mysuru,1L-2L,Frequent,Verified
U01592,2025-01-06,35-44,Male,West Bengal,Kolkata,50K-1L,Frequent,Pending
U01593,2021-03-18,18-24,Female,Delhi,Delhi,50K-1L,Regular,Verified
U01594,2021-11-19,25-34,Male,Madhya Pradesh,Bhopal,25K-50K,Regular,Verified
U01595,2022-04-12,18-24,Male,Karnataka,Mangaluru,25K-50K,New,Verified
U01596,2024-01-01,25-34,Male,Kerala,Thiruvananthapuram,50K-1L,New,Verified
U01597,2023-03-05,35-44,Male,West Bengal,Kolkata,25K-50K,Frequent,Verified
U01598,2021-01-21,35-44,Female,Karnataka,Mangaluru,1L-2L,New,Verified
U01599,2025-08-03,35-44,Male,Delhi,Delhi,25K-50K,Regular,Verified
U01600,2023-09-10,35-44,Male,Kerala,Thiruvananthapuram,50K-1L,Frequent,Verified
U01601,2024-09-14,25-34,Female,West Bengal,Kolkata,25K-50K,Frequent,Verified
U01602,2021-11-10,25-34,Male,Tamil Nadu,Coimbatore,1L-2L,Frequent,Pending
U01603,2021-11-20,18-24,Male,Maharashtra,Mumbai,25K-50K,Frequent,Pending
U01604,2024-04-17,45-54,Female,Gujarat,Vadodara,25K-50K,Regular,Verified
U01605,2023-03-15,35-44,Male,Punjab,Ludhiana,1L-2L,New,Verified
U01606,2022-06-11,25-34,Male,Rajasthan,Jodhpur,50K-1L,Regular,Verified
U01607,2022-08-10,18-24,Male,Telangana,Warangal,50K-1L,Regular,Verified
U01608,2023-06-08,45-54,Female,Punjab,Chandigarh,50K-1L,Regular,Verified
U01609,2022-02-22,35-44,Female,Rajasthan,Jodhpur,50K-1L,Frequent,Verified
U01610,2025-08-08,35-44,Female,Madhya Pradesh,Indore,25K-50K,Regular,Verified
U01611,2025-02-14,25-34,Male,Rajasthan,Udaipur,<25K,New,Verified
U01612,2021-05-09,25-34,Male,West Bengal,Kolkata,1L-2L,Regular,Verified
U01613,2022-01-16,55+,Male,Tamil Nadu,Coimbatore,<25K,New,Verified
U01614,2025-01-28,45-54,Female,Gujarat,Ahmedabad,50K-1L,Frequent,Verified
U01615,2025-12-31,25-34,Female,Maharashtra,Nagpur,<25K,Regular,Verified
U01616,2021-10-18,45-54,Male,Maharashtra,Mumbai,25K-50K,Regular,Verified
U01617,2025-02-25,35-44,Male,Delhi,Delhi,<25K,Regular,Verified
U01618,2024-12-01,25-34,Male,Telangana,Warangal,50K-1L,Regular,Pending
U01619,2020-09-24,25-34,Male,Karnataka,Mysuru,50K-1L,Frequent,Verified
U01620,2026-01-25,25-34,Male,Tamil Nadu,Madurai,<25K,Regular,Verified
U01621,2024-10-28,18-24,Male,Karnataka,Mysuru,25K-50K,Frequent,Verified
U01622,2025-09-11,35-44,Male,Gujarat,Ahmedabad,2L+,Frequent,Verified
U01623,2021-01-11,25-34,Female,Rajasthan,Jodhpur,25K-50K,Frequent,Verified
U01624,2024-05-04,45-54,Male,Maharashtra,Nashik,1L-2L,Regular,Verified
U01625,2024-01-03,55+,Male,Gujarat,Surat,2L+,Frequent,Pending
U01626,2021-05-03,18-24,Female,Rajasthan,Udaipur,2L+,Regular,Verified
U01627,2021-12-22,25-34,Female,Maharashtra,Nashik,1L-2L,Frequent,Verified
U01628,2022-08-03,45-54,Female,Rajasthan,Jaipur,25K-50K,Frequent,Verified
U01629,2025-09-17,45-54,Male,Telangana,Hyderabad,2L+,Frequent,Verified
U01630,2024-06-23,35-44,Female,Tamil Nadu,Madurai,1L-2L,Frequent,Verified
U01631,2022-11-06,25-34,Female,Punjab,Amritsar,1L-2L,Regular,Verified
U01632,2026-03-23,25-34,Male,Kerala,Thiruvananthapuram,<25K,New,Verified
U01633,2025-10-15,35-44,Female,Madhya Pradesh,Indore,2L+,Regular,Verified
U01634,2024-08-04,55+,Male,Gujarat,Vadodara,1L-2L,Frequent,Verified
U01635,2022-09-25,25-34,Male,Gujarat,Surat,1L-2L,New,Verified
U01636,2024-11-12,55+,Male,Kerala,Thiruvananthapuram,<25K,Regular,Verified
U01637,2026-04-03,25-34,Female,Punjab,Chandigarh,25K-50K,Regular,Verified
U01638,2022-08-14,55+,Female,Uttar Pradesh,Kanpur,2L+,Regular,Verified
U01639,2024-05-08,35-44,Female,West Bengal,Kolkata,50K-1L,Frequent,Verified
U01640,2023-03-07,25-34,Male,Telangana,Warangal,25K-50K,Regular,Verified
U01641,2025-02-11,35-44,Male,Telangana,Warangal,1L-2L,Frequent,Verified
U01642,2021-07-06,25-34,Female,Kerala,Thiruvananthapuram,<25K,Regular,Verified
U01643,2024-06-21,25-34,Male,Karnataka,Mysuru,25K-50K,Frequent,Verified
U01644,2021-11-25,18-24,Female,Rajasthan,Udaipur,25K-50K,Regular,Verified
U01645,2020-11-12,18-24,Other,West Bengal,Siliguri,25K-50K,New,Verified
U01646,2022-02-06,25-34,Male,Tamil Nadu,Madurai,25K-50K,Frequent,Verified
U01647,2025-05-25,35-44,Male,Tamil Nadu,Chennai,25K-50K,Regular,Verified
U01648,2026-04-24,35-44,Male,Kerala,Thiruvananthapuram,<25K,Regular,Verified
U01649,2024-02-12,18-24,Male,Telangana,Hyderabad,50K-1L,Regular,Pending
U01650,2020-05-02,45-54,Male,Tamil Nadu,Coimbatore,1L-2L,Regular,Verified
U01651,2025-02-11,35-44,Male,Uttar Pradesh,Lucknow,50K-1L,Regular,Verified
U01652,2024-07-29,55+,Male,Gujarat,Surat,25K-50K,New,Verified
U01653,2022-12-18,35-44,Male,Delhi,New Delhi,<25K,Regular,Verified
U01654,2024-09-24,18-24,Male,Madhya Pradesh,Indore,1L-2L,Regular,Verified
U01655,2026-04-26,25-34,Male,Kerala,Thiruvananthapuram,2L+,Regular,Verified
U01656,2025-06-19,35-44,Male,Karnataka,Mysuru,25K-50K,Regular,Verified
U01657,2025-11-12,18-24,Male,Rajasthan,Jaipur,25K-50K,Frequent,Pending
U01658,2023-02-22,18-24,Female,Madhya Pradesh,Jabalpur,50K-1L,Regular,Verified
U01659,2025-09-19,18-24,Female,Rajasthan,Jaipur,1L-2L,Frequent,Verified
U01660,2025-03-29,25-34,Female,Maharashtra,Pune,25K-50K,Regular,Verified
U01661,2020-09-10,25-34,Male,Madhya Pradesh,Bhopal,50K-1L,Regular,Verified
U01662,2020-01-07,25-34,Female,Delhi,New Delhi,50K-1L,New,Verified
U01663,2025-10-17,18-24,Other,Telangana,Warangal,2L+,New,Verified
U01664,2021-06-25,35-44,Male,Uttar Pradesh,Lucknow,<25K,Regular,Pending
U01665,2020-03-29,35-44,Male,Gujarat,Ahmedabad,2L+,Regular,Verified
U01666,2025-04-22,25-34,Female,Gujarat,Ahmedabad,25K-50K,Frequent,Pending
U01667,2020-07-31,18-24,Male,Uttar Pradesh,Varanasi,50K-1L,Regular,Verified
U01668,2020-09-22,18-24,Male,West Bengal,Siliguri,50K-1L,Frequent,Verified
U01669,2026-05-29,25-34,Male,Maharashtra,Nashik,25K-50K,Frequent,Verified
U01670,2023-05-15,18-24,Female,Rajasthan,Jaipur,50K-1L,New,Verified
U01671,2022-10-01,25-34,Male,Delhi,Delhi,25K-50K,Regular,Verified
U01672,2025-09-25,35-44,Male,Tamil Nadu,Madurai,<25K,Regular,Verified
U01673,2021-09-13,35-44,Male,Madhya Pradesh,Bhopal,25K-50K,Regular,Verified
U01674,2021-03-02,25-34,Male,Maharashtra,Pune,50K-1L,Regular,Verified
U01675,2020-07-28,25-34,Male,Kerala,Thiruvananthapuram,25K-50K,Frequent,Pending
U01676,2022-06-06,35-44,Male,Madhya Pradesh,Indore,2L+,Frequent,Verified
U01677,2023-12-14,45-54,Male,Delhi,New Delhi,25K-50K,Frequent,Verified
U01678,2020-06-02,35-44,Male,Karnataka,Mysuru,25K-50K,Regular,Verified
U01679,2021-02-18,35-44,Male,Karnataka,Mysuru,<25K,Regular,Verified
U01680,2023-03-26,25-34,Female,Maharashtra,Mumbai,50K-1L,Regular,Verified
U01681,2023-07-08,25-34,Female,Telangana,Hyderabad,25K-50K,Regular,Verified
U01682,2022-02-07,45-54,Female,Delhi,New Delhi,25K-50K,Regular,Verified
U01683,2022-09-09,18-24,Female,Delhi,Delhi,25K-50K,New,Verified
U01684,2024-02-20,55+,Female,Uttar Pradesh,Lucknow,<25K,Frequent,Verified
U01685,2021-08-01,35-44,Female,Telangana,Warangal,1L-2L,Frequent,Verified
U01686,2026-01-19,35-44,Male,Rajasthan,Jodhpur,50K-1L,Regular,Verified
U01687,2022-11-04,18-24,Female,Rajasthan,Udaipur,25K-50K,Frequent,Verified
U01688,2026-02-20,35-44,Female,Tamil Nadu,Madurai,<25K,Regular,Verified
U01689,2021-06-25,25-34,Male,Gujarat,Vadodara,1L-2L,New,Verified
U01690,2020-12-24,18-24,Male,Karnataka,Mangaluru,<25K,Frequent,Verified
U01691,2022-04-29,25-34,Male,Kerala,Thiruvananthapuram,2L+,Frequent,Verified
U01692,2021-03-02,45-54,Male,Rajasthan,Udaipur,25K-50K,Regular,Verified
U01693,2021-04-30,35-44,Male,Telangana,Hyderabad,25K-50K,New,Verified
U01694,2025-01-05,25-34,Female,Delhi,Delhi,50K-1L,Frequent,Verified
U01695,2024-01-12,18-24,Female,Kerala,Thiruvananthapuram,1L-2L,New,Verified
U01696,2023-12-07,35-44,Female,Punjab,Ludhiana,25K-50K,Regular,Verified
U01697,2020-11-25,35-44,Female,Rajasthan,Jodhpur,25K-50K,Regular,Verified
U01698,2024-10-21,35-44,Other,Delhi,New Delhi,25K-50K,Frequent,Pending
U01699,2023-03-16,25-34,Female,Rajasthan,Jodhpur,2L+,Regular,Verified
U01700,2020-09-15,25-34,Female,Karnataka,Mangaluru,50K-1L,Frequent,Verified
U01701,2026-05-28,35-44,Female,Punjab,Chandigarh,25K-50K,Regular,Verified
U01702,2020-05-22,25-34,Male,Madhya Pradesh,Indore,<25K,Regular,Verified
U01703,2025-07-09,55+,Female,Rajasthan,Jaipur,25K-50K,Frequent,Verified
U01704,2021-09-18,35-44,Female,Telangana,Hyderabad,25K-50K,New,Verified
U01705,2023-10-20,25-34,Female,Rajasthan,Udaipur,25K-50K,Regular,Verified
U01706,2020-03-30,25-34,Female,Gujarat,Surat,50K-1L,Regular,Verified
U01707,2021-12-20,45-54,Female,Kerala,Thiruvananthapuram,<25K,Frequent,Verified
U01708,2021-04-25,18-24,Male,Kerala,Kochi,25K-50K,New,Verified
U01709,2025-11-01,25-34,Female,Karnataka,Bengaluru,50K-1L,Regular,Verified
U01710,2023-01-05,35-44,Male,Telangana,Warangal,25K-50K,Regular,Verified
U01711,2021-11-03,25-34,Male,Punjab,Amritsar,<25K,Regular,Pending
U01712,2021-05-31,45-54,Male,Uttar Pradesh,Noida,<25K,New,Verified
U01713,2024-06-01,18-24,Female,Telangana,Warangal,<25K,Regular,Verified
U01714,2022-02-20,35-44,Female,Kerala,Kochi,1L-2L,Regular,Verified
U01715,2025-11-21,18-24,Female,Gujarat,Surat,50K-1L,New,Verified
U01716,2025-07-28,18-24,Male,Madhya Pradesh,Bhopal,<25K,Regular,Verified
U01717,2021-11-17,45-54,Male,Karnataka,Mysuru,25K-50K,Frequent,Pending
U01718,2024-05-08,35-44,Male,Uttar Pradesh,Noida,25K-50K,New,Verified
U01719,2022-06-18,25-34,Male,Gujarat,Ahmedabad,50K-1L,Regular,Verified
U01720,2024-02-10,25-34,Male,Punjab,Chandigarh,50K-1L,Regular,Verified
U01721,2020-08-10,35-44,Male,Punjab,Chandigarh,25K-50K,New,Verified
U01722,2022-12-12,25-34,Female,Gujarat,Ahmedabad,25K-50K,New,Verified
U01723,2023-01-05,55+,Male,Maharashtra,Mumbai,<25K,Regular,Verified
U01724,2024-10-07,55+,Female,Karnataka,Mangaluru,50K-1L,Frequent,Verified
U01725,2021-05-17,35-44,Male,Telangana,Warangal,1L-2L,New,Verified
U01726,2023-09-01,25-34,Female,Delhi,Delhi,2L+,Frequent,Verified
U01727,2021-09-15,25-34,Female,Madhya Pradesh,Jabalpur,<25K,Regular,Verified
U01728,2025-03-01,35-44,Male,Delhi,Delhi,50K-1L,Regular,Verified
U01729,2026-01-21,18-24,Male,Telangana,Hyderabad,50K-1L,Regular,Pending
U01730,2022-11-16,25-34,Female,Telangana,Warangal,2L+,Frequent,Verified
U01731,2022-12-29,18-24,Female,Karnataka,Mysuru,25K-50K,New,Verified
U01732,2025-06-08,18-24,Male,Telangana,Warangal,50K-1L,Regular,Verified
U01733,2023-10-20,25-34,Male,Kerala,Thiruvananthapuram,<25K,Regular,Verified
U01734,2023-08-22,25-34,Male,Maharashtra,Nashik,50K-1L,New,Verified
U01735,2023-02-21,45-54,Male,Uttar Pradesh,Noida,25K-50K,New,Verified
U01736,2020-01-19,25-34,Female,Telangana,Hyderabad,1L-2L,New,Verified
U01737,2023-07-04,25-34,Male,Delhi,New Delhi,1L-2L,Regular,Verified
U01738,2022-11-11,18-24,Male,Telangana,Warangal,25K-50K,New,Verified
U01739,2022-09-15,35-44,Male,Punjab,Chandigarh,50K-1L,Frequent,Verified
U01740,2024-04-22,25-34,Female,Maharashtra,Pune,<25K,Frequent,Verified
U01741,2022-12-07,35-44,Male,Kerala,Kochi,25K-50K,New,Verified
U01742,2023-04-21,55+,Male,Kerala,Thiruvananthapuram,25K-50K,Regular,Verified
U01743,2023-12-29,18-24,Male,Rajasthan,Jaipur,<25K,New,Verified
U01744,2025-11-24,25-34,Male,Kerala,Thiruvananthapuram,1L-2L,New,Verified
U01745,2023-04-26,25-34,Male,Rajasthan,Jaipur,<25K,Regular,Verified
U01746,2022-02-14,55+,Male,Gujarat,Surat,50K-1L,Regular,Verified
U01747,2025-02-02,35-44,Female,Madhya Pradesh,Indore,1L-2L,Frequent,Verified
U01748,2025-02-09,45-54,Female,Tamil Nadu,Coimbatore,1L-2L,Regular,Verified
U01749,2023-03-06,25-34,Male,Kerala,Thiruvananthapuram,1L-2L,Regular,Verified
U01750,2025-02-24,55+,Male,Uttar Pradesh,Kanpur,<25K,New,Verified
U01751,2024-11-15,18-24,Female,Punjab,Chandigarh,1L-2L,New,Verified
U01752,2021-08-24,18-24,Male,West Bengal,Kolkata,25K-50K,Frequent,Verified
U01753,2024-05-13,45-54,Female,Gujarat,Surat,2L+,New,Verified
U01754,2021-06-23,55+,Female,Kerala,Kochi,50K-1L,Frequent,Pending
U01755,2022-12-31,18-24,Male,Madhya Pradesh,Jabalpur,1L-2L,New,Verified
U01756,2024-12-10,18-24,Male,Rajasthan,Jaipur,<25K,Regular,Verified
U01757,2020-01-24,18-24,Female,Delhi,New Delhi,50K-1L,Frequent,Pending
U01758,2021-09-15,18-24,Male,West Bengal,Kolkata,1L-2L,New,Verified
U01759,2025-01-09,25-34,Male,Madhya Pradesh,Bhopal,1L-2L,Regular,Verified
U01760,2022-12-15,55+,Male,Madhya Pradesh,Indore,<25K,Frequent,Verified
U01761,2022-09-12,35-44,Female,Kerala,Kochi,2L+,New,Verified
U01762,2020-08-10,35-44,Male,Gujarat,Surat,<25K,Regular,Verified
U01763,2020-06-27,35-44,Female,West Bengal,Siliguri,50K-1L,New,Verified
U01764,2025-05-14,25-34,Female,Karnataka,Mangaluru,50K-1L,New,Verified
U01765,2024-01-13,45-54,Male,Tamil Nadu,Chennai,<25K,New,Verified
U01766,2022-03-03,35-44,Male,Karnataka,Mysuru,<25K,Frequent,Verified
U01767,2022-06-02,25-34,Female,Punjab,Amritsar,1L-2L,New,Verified
U01768,2023-04-27,35-44,Male,West Bengal,Kolkata,25K-50K,New,Verified
U01769,2024-05-20,25-34,Male,Karnataka,Mangaluru,<25K,Regular,Verified
U01770,2022-03-20,45-54,Male,Kerala,Kochi,1L-2L,Regular,Verified
U01771,2022-08-18,55+,Male,Maharashtra,Pune,1L-2L,Regular,Verified
U01772,2021-02-23,25-34,Female,Rajasthan,Udaipur,50K-1L,New,Verified
U01773,2023-04-02,35-44,Male,Maharashtra,Mumbai,<25K,Regular,Verified
U01774,2023-07-02,18-24,Female,Telangana,Warangal,<25K,Regular,Verified
U01775,2023-12-11,35-44,Male,Karnataka,Bengaluru,50K-1L,Regular,Verified
U01776,2026-01-26,25-34,Female,Punjab,Chandigarh,50K-1L,New,Verified
U01777,2023-09-02,18-24,Female,Telangana,Hyderabad,50K-1L,Regular,Verified
U01778,2026-01-30,25-34,Male,Delhi,Delhi,1L-2L,Frequent,Verified
U01779,2022-11-07,35-44,Female,Uttar Pradesh,Kanpur,25K-50K,Regular,Verified
U01780,2022-12-29,18-24,Female,Delhi,Delhi,<25K,New,Verified
U01781,2023-09-23,55+,Male,West Bengal,Kolkata,2L+,New,Verified
U01782,2021-08-14,18-24,Male,Madhya Pradesh,Bhopal,50K-1L,Regular,Verified
U01783,2021-06-10,55+,Male,Rajasthan,Jaipur,50K-1L,Frequent,Pending
U01784,2023-07-16,35-44,Female,Karnataka,Mysuru,2L+,New,Verified
U01785,2024-07-12,25-34,Female,Punjab,Ludhiana,2L+,Regular,Verified
U01786,2022-03-21,25-34,Female,Punjab,Amritsar,50K-1L,New,Verified
U01787,2020-07-06,35-44,Male,Gujarat,Surat,25K-50K,Regular,Verified
U01788,2024-05-11,35-44,Male,Uttar Pradesh,Varanasi,2L+,Regular,Verified
U01789,2021-06-12,35-44,Female,Tamil Nadu,Madurai,50K-1L,Frequent,Verified
U01790,2021-03-09,25-34,Female,Tamil Nadu,Coimbatore,25K-50K,New,Verified
U01791,2026-05-24,25-34,Female,Tamil Nadu,Coimbatore,50K-1L,Frequent,Verified
U01792,2025-04-25,55+,Female,Karnataka,Bengaluru,25K-50K,Regular,Verified
U01793,2024-12-09,25-34,Female,Tamil Nadu,Madurai,1L-2L,Frequent,Pending
U01794,2020-10-29,25-34,Male,Kerala,Kochi,25K-50K,Regular,Verified
U01795,2020-03-27,25-34,Female,Maharashtra,Mumbai,1L-2L,New,Verified
U01796,2021-03-13,35-44,Male,Punjab,Chandigarh,1L-2L,Frequent,Verified
U01797,2022-11-11,35-44,Male,Uttar Pradesh,Kanpur,1L-2L,New,Verified
U01798,2022-04-12,25-34,Female,Maharashtra,Nashik,50K-1L,Regular,Verified
U01799,2022-03-07,18-24,Male,Madhya Pradesh,Jabalpur,1L-2L,Frequent,Verified
U01800,2021-07-13,18-24,Male,Uttar Pradesh,Noida,25K-50K,New,Pending
U01801,2022-01-31,25-34,Female,Maharashtra,Nagpur,<25K,Regular,Verified
U01802,2024-08-25,25-34,Male,Uttar Pradesh,Varanasi,1L-2L,Frequent,Verified
U01803,2023-01-29,55+,Female,Madhya Pradesh,Jabalpur,25K-50K,Frequent,Verified
U01804,2021-11-15,25-34,Male,Telangana,Hyderabad,<25K,Regular,Verified
U01805,2023-03-10,25-34,Male,Kerala,Kochi,<25K,Regular,Verified
U01806,2020-05-17,45-54,Male,Karnataka,Bengaluru,<25K,Regular,Verified
U01807,2021-07-31,25-34,Male,Karnataka,Mysuru,1L-2L,Regular,Verified
U01808,2021-12-10,35-44,Male,Punjab,Ludhiana,50K-1L,Regular,Verified
U01809,2020-08-15,18-24,Male,Tamil Nadu,Coimbatore,25K-50K,Frequent,Verified
U01810,2026-05-17,25-34,Male,Kerala,Thiruvananthapuram,1L-2L,New,Verified
U01811,2022-04-07,55+,Female,Delhi,New Delhi,25K-50K,New,Verified
U01812,2021-03-06,35-44,Male,Tamil Nadu,Madurai,1L-2L,Regular,Verified
U01813,2022-11-29,25-34,Female,Punjab,Ludhiana,25K-50K,Frequent,Pending
U01814,2024-09-05,35-44,Female,West Bengal,Siliguri,50K-1L,Regular,Verified
U01815,2024-08-13,45-54,Male,Kerala,Kochi,25K-50K,Frequent,Verified
U01816,2023-05-19,25-34,Female,Maharashtra,Nashik,25K-50K,Frequent,Verified
U01817,2020-10-28,25-34,Female,Uttar Pradesh,Kanpur,1L-2L,Frequent,Verified
U01818,2023-01-14,55+,Male,Delhi,Delhi,<25K,Frequent,Pending
U01819,2023-11-21,18-24,Female,Kerala,Kochi,2L+,Frequent,Verified
U01820,2021-06-16,35-44,Female,Madhya Pradesh,Jabalpur,50K-1L,Frequent,Verified
