Transaction_ID,User_ID,Transaction_Date,Category,Merchant_Type,Payment_Mode,Amount_INR,Status,Month,Year,Merchant_ID
T005166,U04952,2020-08-18,Grocery,Offline,UPI,182.87,Success,2020-08,2020,M004
T005167,U01237,2022-01-04,Shopping,Online,UPI,434.48,Success,2022-01,2022,M013
T005168,U01573,2020-06-06,Healthcare,Offline,QR Code,35.66,Success,2020-06,2020,M017
T005169,U01525,2023-09-03,Education,Small Business,QR Code,394.93,Success,2023-09,2023,M016
T005170,U02681,2023-04-23,Grocery,Small Business,Online Payment,101.74,Success,2023-04,2023,M010
T005171,U02274,2022-12-11,Other,Online,Bill Payment,302.26,Success,2022-12,2022,M001
T005172,U01407,2022-10-23,Travel,Large Merchant,UPI,123.15,Success,2022-10,2022,M014
T005173,U02237,2025-10-25,Utilities,Offline,UPI,653.51,Success,2025-10,2025,M008
T005174,U01242,2024-07-28,Other,Online,UPI,1261.69,Success,2024-07,2024,M007
T005175,U03841,2025-02-04,Utilities,Offline,QR Code,71.63,Success,2025-02,2025,M015
T005176,U02259,2022-11-05,Utilities,Offline,UPI,522.76,Success,2022-11,2022,M012
T005177,U04439,2026-03-27,Travel,Offline,UPI,144.1,Success,2026-03,2026,M005
T005178,U02536,2022-06-22,Other,Offline,QR Code,243.13,Success,2022-06,2022,M003
T005179,U00994,2022-06-07,Entertainment,Online,QR Code,459.98,Success,2022-06,2022,M007
T005180,U00347,2023-07-14,Grocery,Online,UPI,56.61,Success,2023-07,2023,M013
T005181,U02371,2023-08-22,Education,Small Business,QR Code,151.85,Success,2023-08,2023,M009
T005182,U04590,2022-10-26,Grocery,Online,UPI,211.79,Success,2022-10,2022,M016
T005183,U01511,2023-02-07,Shopping,Offline,Online Payment,711.52,Success,2023-02,2023,M015
T005184,U01959,2020-05-22,Fuel,Small Business,QR Code,305.86,Success,2020-05,2020,M012
T005185,U00976,2025-04-14,Bills,Small Business,QR Code,161.92,Failed,2025-04,2025,M012
T005186,U02051,2024-08-17,Utilities,Small Business,QR Code,177.63,Success,2024-08,2024,M019
T005187,U02586,2020-07-25,Fuel,Online,UPI,1943.14,Success,2020-07,2020,M005
T005188,U00003,2020-06-14,Healthcare,Offline,UPI,401.72,Success,2020-06,2020,M009
T005189,U02844,2026-04-26,Fuel,Offline,UPI,338.16,Success,2026-04,2026,M005
T005190,U02287,2025-06-20,Education,Large Merchant,QR Code,818.94,Success,2025-06,2025,M018
T005191,U01268,2021-01-28,Education,Offline,Online Payment,1239.15,Success,2021-01,2021,M009
T005192,U02475,2020-04-30,Utilities,Large Merchant,Recharge,139.84,Success,2020-04,2020,M017
T005193,U00542,2021-02-16,Bills,Small Business,Online Payment,605.62,Success,2021-02,2021,M006
T005194,U04439,2025-05-29,Education,Small Business,UPI,667.03,Success,2025-05,2025,M006
T005195,U01426,2026-01-24,Other,Offline,QR Code,160.56,Success,2026-01,2026,M017
T005196,U03926,2021-02-24,Bills,Offline,UPI,391.92,Success,2021-02,2021,M018
T005197,U02669,2024-09-25,Shopping,Online,UPI,147.74,Success,2024-09,2024,M018
T005198,U02877,2020-09-24,Fuel,Offline,UPI,136.7,Success,2020-09,2020,M002
T005199,U02305,2025-09-16,Travel,Online,QR Code,68.38,Success,2025-09,2025,M019
T005200,U02112,2024-11-12,Travel,Offline,UPI,156.32,Pending,2024-11,2024,M001
T005201,U00731,2020-07-17,Food & Dining,Offline,UPI,175.61,Success,2020-07,2020,M014
T005202,U00142,2020-01-05,Utilities,Offline,UPI,571.03,Success,2020-01,2020,M013
T005203,U02814,2023-12-26,Entertainment,Online,UPI,72.18,Failed,2023-12,2023,M017
T005204,U00964,2022-09-15,Food & Dining,Offline,UPI,3541.93,Success,2022-09,2022,M012
T005205,U00693,2023-10-26,Fuel,Small Business,UPI,439.52,Success,2023-10,2023,M014
T005206,U02463,2022-06-13,Grocery,Offline,UPI,144.22,Success,2022-06,2022,M006
T005207,U03194,2025-03-05,Bills,Offline,Bill Payment,202.66,Success,2025-03,2025,M004
T005208,U03387,2025-11-20,Healthcare,Offline,UPI,20.76,Success,2025-11,2025,M019
T005209,U02498,2025-04-15,Utilities,Offline,UPI,46.26,Success,2025-04,2025,M008
T005210,U04848,2021-10-11,Travel,Offline,UPI,64.12,Success,2021-10,2021,M005
T005211,U04901,2025-01-02,Shopping,Offline,UPI,251.12,Success,2025-01,2025,M013
T005212,U02804,2025-10-14,Education,Offline,UPI,35.44,Success,2025-10,2025,M016
T005213,U03634,2021-08-01,Education,Offline,QR Code,36.9,Success,2021-08,2021,M006
T005214,U01218,2026-05-06,Entertainment,Offline,UPI,312.06,Success,2026-05,2026,M009
T005215,U00526,2020-02-16,Travel,Online,UPI,737.69,Success,2020-02,2020,M002
T005216,U00281,2020-12-30,Shopping,Online,UPI,559.84,Success,2020-12,2020,M001
T005217,U03420,2025-10-16,Mobile Recharge,Small Business,QR Code,336.93,Success,2025-10,2025,M007
T005218,U03824,2026-03-04,Mobile Recharge,Online,Bill Payment,96.5,Success,2026-03,2026,M020
T005219,U02568,2020-03-13,Utilities,Offline,QR Code,70.56,Success,2020-03,2020,M012
T005220,U01722,2023-07-06,Food & Dining,Small Business,UPI,818.32,Success,2023-07,2023,M019
T005221,U01784,2025-07-15,Fuel,Online,UPI,69.26,Success,2025-07,2025,M018
T005222,U00501,2025-09-08,Food & Dining,Online,UPI,260.86,Success,2025-09,2025,M010
T005223,U00084,2022-10-23,Utilities,Offline,Online Payment,29.31,Success,2022-10,2022,M004
T005224,U03341,2024-03-24,Shopping,Large Merchant,UPI,127.79,Success,2024-03,2024,M017
T005225,U00034,2024-03-23,Shopping,Online,Recharge,57.67,Success,2024-03,2024,M018
T005226,U04570,2021-06-04,Bills,Small Business,UPI,240.44,Success,2021-06,2021,M016
T005227,U03941,2021-02-04,Healthcare,Offline,Online Payment,376.79,Failed,2021-02,2021,M011
T005228,U01198,2024-08-14,Grocery,Online,Online Payment,38.56,Success,2024-08,2024,M020
T005229,U03800,2025-06-14,Utilities,Small Business,Online Payment,215.48,Success,2025-06,2025,M019
T005230,U03445,2025-07-29,Utilities,Online,UPI,290.78,Success,2025-07,2025,M004
T005231,U04053,2021-10-15,Entertainment,Offline,UPI,76.85,Success,2021-10,2021,M009
T005232,U02554,2022-08-07,Grocery,Offline,UPI,134.2,Success,2022-08,2022,M002
T005233,U04056,2022-04-27,Fuel,Offline,QR Code,592.21,Success,2022-04,2022,M003
T005234,U04296,2024-02-04,Grocery,Online,QR Code,1180.98,Success,2024-02,2024,M013
T005235,U03033,2022-07-23,Shopping,Online,Online Payment,137.26,Success,2022-07,2022,M011
T005236,U04200,2023-10-27,Mobile Recharge,Small Business,UPI,240.28,Success,2023-10,2023,M019
T005237,U03758,2021-06-22,Entertainment,Offline,UPI,340.62,Success,2021-06,2021,M014
T005238,U00837,2020-03-11,Bills,Offline,UPI,1208.58,Success,2020-03,2020,M015
T005239,U03855,2024-02-14,Education,Offline,UPI,236.04,Success,2024-02,2024,M002
T005240,U01578,2024-10-20,Fuel,Online,QR Code,115.41,Success,2024-10,2024,M010
T005241,U03128,2024-12-30,Bills,Offline,UPI,103.91,Success,2024-12,2024,M017
T005242,U02731,2020-09-12,Entertainment,Online,Online Payment,319.78,Success,2020-09,2020,M020
T005243,U03666,2026-01-03,Food & Dining,Online,UPI,79.04,Success,2026-01,2026,M005
T005244,U01990,2022-06-20,Utilities,Small Business,QR Code,379.21,Success,2022-06,2022,M013
T005245,U01910,2021-10-31,Grocery,Large Merchant,UPI,109.62,Success,2021-10,2021,M016
T005246,U00069,2025-02-26,Healthcare,Online,UPI,618.17,Success,2025-02,2025,M003
T005247,U01678,2020-05-19,Shopping,Offline,UPI,402.03,Success,2020-05,2020,M009
T005248,U01228,2023-12-17,Education,Large Merchant,UPI,196.68,Failed,2023-12,2023,M019
T005249,U02345,2020-03-04,Grocery,Small Business,Bill Payment,277.09,Success,2020-03,2020,M004
T005250,U03259,2023-07-18,Other,Online,UPI,50.7,Success,2023-07,2023,M017
T005251,U02098,2024-09-17,Mobile Recharge,Online,UPI,104.58,Success,2024-09,2024,M018
T005252,U04298,2022-05-17,Fuel,Small Business,UPI,66.55,Success,2022-05,2022,M001
T005253,U00423,2021-05-27,Entertainment,Offline,QR Code,145.16,Success,2021-05,2021,M007
T005254,U01327,2022-10-27,Utilities,Small Business,QR Code,108.82,Success,2022-10,2022,M016
T005255,U01150,2023-11-17,Education,Small Business,UPI,685.77,Success,2023-11,2023,M002
T005256,U03802,2025-09-25,Education,Large Merchant,UPI,836.8,Success,2025-09,2025,M012
T005257,U04013,2022-05-17,Healthcare,Offline,UPI,12.84,Success,2022-05,2022,M003
T005258,U00313,2022-02-16,Fuel,Online,UPI,299.04,Success,2022-02,2022,M011
T005259,U04358,2022-10-22,Fuel,Online,UPI,2950.6,Success,2022-10,2022,M004
T005260,U00621,2020-12-24,Utilities,Online,QR Code,38.48,Success,2020-12,2020,M015
T005261,U00594,2024-02-09,Fuel,Online,Recharge,679.51,Failed,2024-02,2024,M014
T005262,U02897,2025-04-22,Fuel,Offline,Recharge,580.68,Success,2025-04,2025,M015
T005263,U04540,2023-12-16,Other,Offline,QR Code,163.75,Success,2023-12,2023,M017
T005264,U00612,2022-03-25,Fuel,Small Business,UPI,519.07,Success,2022-03,2022,M011
T005265,U04953,2021-08-18,Travel,Offline,UPI,131.65,Success,2021-08,2021,M001
T005266,U00627,2026-03-01,Grocery,Offline,Online Payment,68.31,Success,2026-03,2026,M015
T005267,U01948,2022-08-28,Healthcare,Offline,UPI,4697.56,Success,2022-08,2022,M007
T005268,U02336,2020-08-14,Mobile Recharge,Large Merchant,UPI,186.66,Success,2020-08,2020,M017
T005269,U01968,2022-03-27,Grocery,Offline,UPI,172.58,Success,2022-03,2022,M003
T005270,U01427,2025-06-13,Utilities,Online,QR Code,282.3,Success,2025-06,2025,M005
T005271,U02079,2026-01-07,Bills,Offline,UPI,334.04,Success,2026-01,2026,M013
T005272,U03004,2025-01-15,Food & Dining,Large Merchant,QR Code,1260.92,Success,2025-01,2025,M007
T005273,U02455,2025-08-26,Mobile Recharge,Small Business,UPI,621.81,Success,2025-08,2025,M013
T005274,U00502,2026-06-09,Grocery,Online,UPI,198.96,Success,2026-06,2026,M018
T005275,U04737,2025-03-27,Travel,Online,Bill Payment,793.97,Success,2025-03,2025,M014
T005276,U01174,2024-03-17,Shopping,Offline,QR Code,268.72,Success,2024-03,2024,M005
T005277,U01928,2024-01-09,Mobile Recharge,Small Business,Online Payment,109.51,Success,2024-01,2024,M007
T005278,U01349,2023-09-26,Education,Online,QR Code,671.5,Success,2023-09,2023,M016
T005279,U03708,2022-12-20,Utilities,Offline,UPI,60.96,Success,2022-12,2022,M020
T005280,U03361,2020-09-23,Healthcare,Offline,UPI,1001.38,Success,2020-09,2020,M004
T005281,U04672,2023-01-25,Shopping,Online,QR Code,555.14,Success,2023-01,2023,M017
T005282,U02876,2023-07-30,Shopping,Offline,UPI,177.94,Success,2023-07,2023,M017
T005283,U01578,2023-06-24,Food & Dining,Online,UPI,415.28,Success,2023-06,2023,M010
T005284,U03893,2020-02-04,Entertainment,Offline,QR Code,172.87,Failed,2020-02,2020,M013
T005285,U01997,2022-02-24,Travel,Online,UPI,404.31,Success,2022-02,2022,M018
T005286,U04298,2020-03-08,Food & Dining,Online,Recharge,57.89,Success,2020-03,2020,M004
T005287,U03434,2020-07-07,Education,Small Business,Bill Payment,207.04,Success,2020-07,2020,M009
T005288,U02425,2020-02-10,Fuel,Offline,UPI,95.96,Success,2020-02,2020,M005
T005289,U00534,2021-08-30,Healthcare,Offline,UPI,2384.54,Success,2021-08,2021,M016
T005290,U02326,2021-11-13,Shopping,Offline,QR Code,269.3,Success,2021-11,2021,M010
T005291,U03455,2022-08-02,Entertainment,Online,UPI,226.31,Success,2022-08,2022,M015
T005292,U03614,2022-08-04,Travel,Online,UPI,221.54,Success,2022-08,2022,M017
T005293,U04136,2023-08-24,Education,Offline,UPI,111.61,Success,2023-08,2023,M015
T005294,U03153,2022-05-02,Entertainment,Online,QR Code,425.01,Failed,2022-05,2022,M020
T005295,U03873,2022-08-31,Education,Offline,UPI,328.96,Success,2022-08,2022,M006
T005296,U01506,2022-01-26,Utilities,Small Business,UPI,73.86,Success,2022-01,2022,M018
T005297,U02291,2024-08-21,Bills,Online,UPI,169.7,Success,2024-08,2024,M016
T005298,U01342,2023-07-31,Grocery,Offline,UPI,69.86,Success,2023-07,2023,M013
T005299,U01759,2024-06-30,Fuel,Offline,UPI,267.47,Success,2024-06,2024,M014
T005300,U01945,2025-05-23,Food & Dining,Small Business,Online Payment,258.06,Success,2025-05,2025,M004
T005301,U01556,2023-10-03,Education,Offline,Recharge,305.51,Success,2023-10,2023,M018
T005302,U04215,2023-05-03,Utilities,Offline,Online Payment,101.15,Success,2023-05,2023,M014
T005303,U01603,2024-12-08,Entertainment,Offline,UPI,300.91,Success,2024-12,2024,M006
T005304,U01722,2021-04-28,Shopping,Offline,UPI,33.55,Success,2021-04,2021,M005
T005305,U02554,2025-06-30,Entertainment,Online,UPI,230.15,Success,2025-06,2025,M001
T005306,U04521,2021-08-10,Bills,Offline,Bill Payment,111.13,Success,2021-08,2021,M015
T005307,U00576,2023-10-03,Mobile Recharge,Offline,QR Code,328.65,Failed,2023-10,2023,M001
T005308,U00870,2023-01-26,Bills,Offline,QR Code,454.24,Success,2023-01,2023,M014
T005309,U01326,2020-10-08,Bills,Offline,UPI,110.01,Success,2020-10,2020,M012
T005310,U02792,2021-09-21,Shopping,Small Business,UPI,895.98,Success,2021-09,2021,M002
T005311,U01210,2020-08-10,Grocery,Offline,UPI,19.66,Success,2020-08,2020,M013
T005312,U04248,2020-03-20,Bills,Large Merchant,UPI,88.27,Success,2020-03,2020,M020
T005313,U03607,2022-04-05,Entertainment,Offline,UPI,98.89,Success,2022-04,2022,M008
T005314,U02568,2023-09-13,Fuel,Small Business,QR Code,373.42,Success,2023-09,2023,M008
T005315,U03964,2022-10-22,Shopping,Offline,UPI,281.05,Success,2022-10,2022,M020
T005316,U03728,2023-05-11,Food & Dining,Small Business,UPI,114.62,Success,2023-05,2023,M018
T005317,U01981,2026-04-24,Grocery,Offline,QR Code,142.88,Success,2026-04,2026,M005
T005318,U01901,2022-04-16,Travel,Online,UPI,355.48,Success,2022-04,2022,M017
T005319,U02461,2025-08-05,Education,Online,UPI,85.32,Success,2025-08,2025,M007
T005320,U03839,2024-01-04,Shopping,Small Business,UPI,694.41,Success,2024-01,2024,M019
T005321,U01343,2021-03-30,Bills,Offline,UPI,85.43,Success,2021-03,2021,M017
T005322,U01690,2024-12-15,Mobile Recharge,Offline,QR Code,131.45,Success,2024-12,2024,M018
T005323,U00905,2025-08-28,Shopping,Offline,UPI,404.12,Success,2025-08,2025,M011
T005324,U03475,2025-03-18,Entertainment,Offline,QR Code,1498.45,Success,2025-03,2025,M017
T005325,U01863,2022-09-05,Other,Offline,Online Payment,79.0,Success,2022-09,2022,M013
T005326,U04720,2021-03-08,Education,Online,Recharge,246.57,Success,2021-03,2021,M007
T005327,U03865,2023-12-23,Mobile Recharge,Small Business,UPI,123.94,Success,2023-12,2023,M006
T005328,U00536,2020-09-08,Travel,Small Business,UPI,46.26,Success,2020-09,2020,M004
T005329,U00687,2025-07-16,Travel,Offline,Recharge,642.39,Success,2025-07,2025,M019
T005330,U03773,2022-03-06,Travel,Offline,UPI,1553.83,Success,2022-03,2022,M017
T005331,U00738,2025-01-20,Utilities,Large Merchant,UPI,1504.33,Success,2025-01,2025,M019
T005332,U01181,2020-08-08,Grocery,Online,Bill Payment,248.93,Success,2020-08,2020,M019
T005333,U02914,2025-11-30,Other,Offline,Bill Payment,1686.74,Success,2025-11,2025,M011
T005334,U00788,2021-07-13,Education,Large Merchant,UPI,566.81,Success,2021-07,2021,M017
T005335,U00773,2022-12-17,Entertainment,Offline,QR Code,78.24,Success,2022-12,2022,M009
T005336,U00236,2026-02-22,Mobile Recharge,Offline,QR Code,65.78,Success,2026-02,2026,M003
T005337,U04574,2024-10-07,Food & Dining,Small Business,QR Code,100.67,Success,2024-10,2024,M001
T005338,U00690,2022-02-18,Education,Online,QR Code,43.46,Success,2022-02,2022,M016
T005339,U00774,2026-03-12,Shopping,Online,UPI,192.1,Success,2026-03,2026,M019
T005340,U00151,2021-09-27,Mobile Recharge,Small Business,QR Code,90.29,Success,2021-09,2021,M004
T005341,U01501,2022-11-05,Entertainment,Offline,Bill Payment,244.57,Success,2022-11,2022,M017
T005342,U04100,2026-03-30,Bills,Large Merchant,Bill Payment,198.03,Success,2026-03,2026,M004
T005343,U01883,2025-09-03,Other,Offline,Online Payment,1129.27,Success,2025-09,2025,M018
T005344,U03978,2023-11-25,Healthcare,Offline,UPI,291.45,Failed,2023-11,2023,M003
T005345,U03234,2024-12-08,Mobile Recharge,Offline,Online Payment,117.81,Success,2024-12,2024,M012
T005346,U01627,2023-10-20,Bills,Online,UPI,68.13,Success,2023-10,2023,M010
T005347,U01466,2025-10-19,Utilities,Offline,Online Payment,64.97,Success,2025-10,2025,M001
T005348,U02824,2024-05-01,Travel,Small Business,UPI,1204.27,Success,2024-05,2024,M010
T005349,U00126,2025-09-03,Healthcare,Small Business,UPI,275.9,Success,2025-09,2025,M004
T005350,U04020,2021-04-02,Mobile Recharge,Offline,QR Code,28.4,Success,2021-04,2021,M016
T005351,U04212,2020-07-29,Fuel,Offline,UPI,393.79,Success,2020-07,2020,M019
T005352,U02588,2022-11-28,Healthcare,Offline,QR Code,1503.78,Success,2022-11,2022,M012
T005353,U03209,2021-11-07,Other,Online,Bill Payment,135.8,Success,2021-11,2021,M009
T005354,U03060,2025-11-12,Entertainment,Offline,UPI,401.05,Success,2025-11,2025,M019
T005355,U02235,2023-11-14,Travel,Offline,UPI,258.98,Success,2023-11,2023,M013
T005356,U03473,2026-03-17,Bills,Offline,UPI,427.58,Success,2026-03,2026,M003
T005357,U04129,2022-06-24,Food & Dining,Offline,QR Code,1178.48,Success,2022-06,2022,M013
T005358,U01905,2023-07-15,Education,Offline,UPI,53.48,Success,2023-07,2023,M017
T005359,U02061,2024-02-26,Healthcare,Offline,Online Payment,226.36,Success,2024-02,2024,M020
T005360,U03326,2024-07-11,Travel,Offline,Bill Payment,65.48,Success,2024-07,2024,M005
T005361,U04455,2022-12-25,Food & Dining,Offline,Bill Payment,102.13,Success,2022-12,2022,M017
T005362,U00823,2023-11-11,Entertainment,Offline,QR Code,212.04,Success,2023-11,2023,M006
T005363,U02062,2026-02-18,Shopping,Offline,Recharge,147.89,Success,2026-02,2026,M018
T005364,U03336,2026-01-31,Shopping,Small Business,UPI,2012.6,Success,2026-01,2026,M005
T005365,U00160,2020-04-21,Entertainment,Online,QR Code,553.06,Success,2020-04,2020,M010
T005366,U00907,2025-11-28,Healthcare,Online,UPI,76.47,Success,2025-11,2025,M012
T005367,U02787,2024-02-19,Travel,Offline,Recharge,693.12,Success,2024-02,2024,M004
T005368,U01701,2025-04-28,Bills,Large Merchant,UPI,506.85,Success,2025-04,2025,M011
T005369,U02714,2021-02-16,Travel,Online,UPI,416.34,Success,2021-02,2021,M012
T005370,U04429,2022-08-17,Other,Offline,UPI,320.99,Success,2022-08,2022,M012
T005371,U01574,2020-07-04,Grocery,Online,UPI,234.55,Success,2020-07,2020,M004
T005372,U03057,2024-04-25,Grocery,Online,Bill Payment,85.37,Success,2024-04,2024,M008
T005373,U02152,2020-02-20,Other,Small Business,UPI,102.82,Success,2020-02,2020,M017
T005374,U04251,2023-03-15,Fuel,Small Business,UPI,395.13,Success,2023-03,2023,M018
T005375,U04177,2020-12-20,Entertainment,Online,UPI,490.85,Success,2020-12,2020,M013
T005376,U03251,2023-07-31,Grocery,Small Business,Recharge,228.27,Success,2023-07,2023,M016
T005377,U04495,2020-02-05,Food & Dining,Offline,UPI,166.51,Success,2020-02,2020,M003
T005378,U01342,2020-10-03,Education,Online,Online Payment,105.09,Success,2020-10,2020,M012
T005379,U04705,2024-09-15,Food & Dining,Online,Recharge,1212.87,Success,2024-09,2024,M018
T005380,U02078,2023-09-10,Fuel,Offline,Online Payment,215.95,Success,2023-09,2023,M003
T005381,U04530,2026-02-07,Travel,Online,UPI,148.23,Success,2026-02,2026,M017
T005382,U01031,2025-01-09,Bills,Offline,UPI,2280.73,Success,2025-01,2025,M007
T005383,U01831,2022-06-07,Food & Dining,Online,UPI,79.83,Success,2022-06,2022,M010
T005384,U00784,2021-02-07,Other,Online,UPI,140.57,Success,2021-02,2021,M006
T005385,U00715,2021-05-28,Shopping,Offline,Recharge,14.35,Success,2021-05,2021,M006
T005386,U00590,2023-06-23,Mobile Recharge,Small Business,QR Code,140.34,Success,2023-06,2023,M015
T005387,U02711,2022-12-05,Education,Small Business,QR Code,2549.43,Success,2022-12,2022,M005
T005388,U00187,2025-10-23,Other,Online,Recharge,2159.47,Success,2025-10,2025,M005
T005389,U01052,2023-03-18,Food & Dining,Large Merchant,Online Payment,310.14,Success,2023-03,2023,M007
T005390,U00490,2025-08-12,Entertainment,Online,QR Code,242.35,Success,2025-08,2025,M011
T005391,U03013,2022-10-29,Food & Dining,Small Business,QR Code,115.14,Success,2022-10,2022,M018
T005392,U01368,2021-05-28,Travel,Small Business,UPI,77.6,Success,2021-05,2021,M009
T005393,U04787,2020-10-16,Utilities,Offline,Bill Payment,747.57,Success,2020-10,2020,M004
T005394,U01746,2026-02-06,Healthcare,Offline,UPI,122.85,Success,2026-02,2026,M001
T005395,U03268,2026-05-02,Other,Online,UPI,130.56,Success,2026-05,2026,M009
T005396,U04311,2020-03-23,Travel,Large Merchant,UPI,75.61,Success,2020-03,2020,M016
T005397,U04899,2025-02-27,Grocery,Online,QR Code,411.26,Success,2025-02,2025,M001
T005398,U01163,2026-04-24,Other,Large Merchant,UPI,292.87,Success,2026-04,2026,M018
T005399,U03783,2024-05-02,Education,Online,UPI,156.12,Success,2024-05,2024,M012
T005400,U00594,2024-07-27,Entertainment,Offline,QR Code,486.15,Success,2024-07,2024,M002
